recording	participant	candidate	residual_stage	spatial_rank	residual_protocol	channel_name	band	band_low_hz	band_high_hz	kind	position	authorized_line_hz	neighbouring_line_hz	centre_frequency_hz	injection_start_frequency_hz	injection_drift_hz	injection_occupancy	injection_phase_rad	phase_modulation_hz	phase_deviation_rad	injection_amplitude_v	requested_component_to_background_db	background_recovery_runtime_s	background_residual_runtime_s	injected_recovery_runtime_s	injected_residual_runtime_s	background_residual_round_count	injected_residual_round_count	filter_geometry_changed	injected_frequency_fir_unavailable	background_band_retained_share	injected_band_retained_share	background_terminal_residual_detector_null	background_targeted_local_background_excess_null	stage	injected_energy_v2	difference_energy_v2	measured_component_to_background_db	remaining_fraction	collateral_fraction	amplitude_ratio	component_error_fraction	component_correlation	subspace_phase_error_degrees	band_power_ratio	band_power_change_db	band_phase_error_degrees	terminal_residual_detector_null	targeted_local_background_excess_null	artifact_gate_passed	preservation_gate_passed	offset_hz	tooth_hz
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	exact	58.800000000000004	60.0	58.800000000000004	58.800000000000004	0.0	1.0	0.4487989505128276	0.0	0.0	1.755900930700612e-07	-10.0	2.8175227920000907	8.736923083022702	2.6142651669797488	4.747083249996649	1	1	False	False	0.22222222222221788	0.22222222222221788	True	True	final	7.204134000324006e-09	1.1761774324688684e-11	-10.0	1.0652488119438431e-05	0.0016219898703041698	0.0032638149640318815	0.996502327720159	0.537457669418021		0.0009232532029310577	-30.346791770288696	80.74580564294901	True	True	True		0.0	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	58.81250000000001	58.81250000000001	0.0	1.0	0.4487989505128276	0.0	0.0	3.3813454918907407e-07	-10.0	2.8175227920000907	8.736923083022702	3.128785416018218	4.777927292016102	1	1	False	False	0.22222222222221788	0.22222222222221788	True	True	recovery	2.6715493733414905e-08	1.276494424618553e-09	-10.0	0.023332449757005855	0.024448603341104873	0.15274963095538352	0.7178495161440194	0.9999465520876275	0.592388719260304	0.03202187517468732	-14.94553239744196	18.99236475009802					0.0125	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	58.81250000000001	58.81250000000001	0.0	1.0	0.4487989505128276	0.0	0.0	3.3813454918907407e-07	-10.0	2.8175227920000907	8.736923083022702	3.128785416018218	4.777927292016102	1	1	False	False	0.22222222222221788	0.22222222222221788	True	True	final	2.6715493733414905e-08	1.2506402609013537e-09	-10.0	0.0233618881843386	0.023451405755915627	0.15284596227685768	0.7177195143518721	0.999837906345347	1.0316404202475065	0.030860128065662407	-15.106022760014802	18.740777701566085	True	True	True		0.0125	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	58.825	58.825	0.0	1.0	0.4487989505128276	0.0	0.0	5.559268431073667e-08	-10.0	2.8175227920000907	8.736923083022702	2.7198115829960443	4.718969040986849	1	1	False	False	0.22222222222221788	0.22222222222221788	True	True	recovery	7.221327401424746e-10	1.8517584261629856e-10	-9.999999999999998	0.22492491756041574	0.03150417410459085	0.4742624985811294	0.27644360001522184	0.9999539499568323	0.5498620844605132	0.2245577477400122	-6.486719562205614	13.575037052862681					0.025	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	58.825	58.825	0.0	1.0	0.4487989505128276	0.0	0.0	5.559268431073667e-08	-10.0	2.8175227920000907	8.736923083022702	2.7198115829960443	4.718969040986849	1	1	False	False	0.22222222222221788	0.22222222222221788	True	True	final	7.221327401424746e-10	1.82706780131095e-10	-9.999999999999998	0.22265615071892075	0.030353815419776813	0.4718645470036086	0.27901532036786614	0.9999064735243164	0.7836240374678286	0.22109909036159311	-6.554130441772937	13.676700961842043	True	True	True		0.025	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	58.837500000000006	58.837500000000006	0.0	1.0	0.4487989505128276	0.0	0.0	4.595203733092454e-08	-10.0	2.8175227920000907	8.736923083022702	2.7713403750094585	4.668708416982554	1	1	False	False	0.22222222222221788	0.22222222222221788	True	True	recovery	4.933937780039538e-10	3.154276927476327e-10	-10.0	0.6223352337314809	0.016966895338137184	0.7888822686126752	0.04458335783678812	0.9999919751456195	0.22953998608461623	0.6073327140525995	-2.1657332492078822	9.672294959296512					0.0375	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	58.837500000000006	58.837500000000006	0.0	1.0	0.4487989505128276	0.0	0.0	4.595203733092454e-08	-10.0	2.8175227920000907	8.736923083022702	2.7713403750094585	4.668708416982554	1	1	False	False	0.22222222222221788	0.22222222222221788	True	True	final	4.933937780039538e-10	3.14159819667778e-10	-10.0	0.6183911283531675	0.018341302563826815	0.7863784892487634	0.045644200854723795	0.9999936093120422	0.20483941088717553	0.6109652490946276	-2.1398349115784914	9.745466164996516	True	True	True		0.0375	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	58.85	58.85	0.0	1.0	0.4487989505128276	0.0	0.0	4.1122694087481184e-08	-10.0	2.8175227920000907	8.736923083022702	2.696818083000835	4.843232250015717	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	recovery	3.951344064895781e-10	3.8473681186497476e-10	-10.0	0.9713840412720482	0.002301888239923974	0.9855881702171796	0.00020922301135541699	0.999999227784123	0.07120434230121028	0.9697313480633278	-0.1334856492313707	2.121389009052489					0.05	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	58.85	58.85	0.0	1.0	0.4487989505128276	0.0	0.0	4.1122694087481184e-08	-10.0	2.8175227920000907	8.736923083022702	2.696818083000835	4.843232250015717	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	final	3.951344064895781e-10	3.308668989981274e-10	-10.0	0.8298766567370124	0.007476136550717282	0.9109756619893927	0.008123260931688445	0.9998913647302995	0.8445520435018882	0.8345968415829967	-0.7852326314895832	3.527400076988634	True	True	True		0.05	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	58.87500000000001	58.87500000000001	0.0	1.0	0.4487989505128276	0.0	0.0	1.3591162112928379e-08	-10.0	2.8175227920000907	8.736923083022702	2.908223000005819	4.701336917001754	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	recovery	4.316133801924433e-11	4.760579824706747e-11	-10.0	1.0682478040820818	0.034725375893033136	1.033560740393172	0.0011266365837486786	0.9999998484423805		1.1733145782247152	0.6941446673692336	7.940542935202522					0.075	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	58.87500000000001	58.87500000000001	0.0	1.0	0.4487989505128276	0.0	0.0	1.3591162112928379e-08	-10.0	2.8175227920000907	8.736923083022702	2.908223000005819	4.701336917001754	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	final	4.316133801924433e-11	1.6444763481740668e-12	-10.0	0.00014589880533730045	0.037954781656441824	0.012078857782807961	0.9821846247004862	0.7435005208197635		0.0362826580115471	-14.403009047028078	56.24535243696752	True	True	True		0.075	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	58.900000000000006	58.900000000000006	0.0	1.0	0.4487989505128276	0.0	0.0	1.1937956687815405e-08	-10.0	2.8175227920000907	8.736923083022702	2.876497917022789	4.735181791998912	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	recovery	3.329980556201194e-11	3.3329189782870234e-11	-9.999999999999993	0.999993306012284	0.0008891081749415928	0.9999966530005407	2.446346932393887e-08	0.9999999877738254		1.0106278643440998	0.0459126813935598	0.056903045226328976					0.1	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	58.900000000000006	58.900000000000006	0.0	1.0	0.4487989505128276	0.0	0.0	1.1937956687815405e-08	-10.0	2.8175227920000907	8.736923083022702	2.876497917022789	4.735181791998912	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	final	3.329980556201194e-11	8.406440839864962e-14	-9.999999999999993	1.160051414128355e-05	0.002512870934861692	0.003405952750888296	0.9950840885496943	0.7233676337937962		0.0011416432822606963	-29.424695745021538	71.80779403149965	True	True	True		0.1	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	58.95	58.95	0.0	1.0	0.4487989505128276	0.0	0.0	6.522232258362296e-08	-10.0	2.8175227920000907	8.736923083022702	2.9333998749789316	4.909039042016957	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	recovery	9.939721022044414e-10	9.94585778934625e-10	-10.0	0.9998921089226173	0.0007252894217183022	0.9999460530061696	7.457555673845544e-09	0.9999999977262385	0.0038637540992793565	0.994874407676262	-0.022317408581213324	0.09069060892433158					0.15	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	58.95	58.95	0.0	1.0	0.4487989505128276	0.0	0.0	6.522232258362296e-08	-10.0	2.8175227920000907	8.736923083022702	2.9333998749789316	4.909039042016957	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	final	9.939721022044414e-10	1.3659883946491278e-12	-10.0	2.6599429028749064e-06	0.001371612425123979	0.0016309331386892922	0.9974760875064621	0.7745787906643519		0.0008117202908408186	-30.90593597694273	161.1654281177878	True	True	True		0.15	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	59.00000000000001	59.00000000000001	0.0	1.0	0.4487989505128276	0.0	0.0	5.1188070264173665e-08	-10.0	2.8175227920000907	8.736923083022702	2.6877563330053817	4.581870166002773	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	recovery	6.122364331137088e-10	6.174721846332357e-10	-10.000000000000002	1.0000104221616424	0.008541423557276185	1.0000052110672435	2.494264102827436e-08	0.9999999875423223	0.009043896056789128	1.0086296529000007	0.037317319190279044	0.09260359435400108					0.2	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	59.00000000000001	59.00000000000001	0.0	1.0	0.4487989505128276	0.0	0.0	5.1188070264173665e-08	-10.0	2.8175227920000907	8.736923083022702	2.6877563330053817	4.581870166002773	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	final	6.122364331137088e-10	5.473166340031989e-12	-10.000000000000002	4.991347583184789e-07	0.008939129485832894	0.0007064946980115838	0.9999900347401246	0.007405855035518392		0.008632722116928225	-20.638522385892514	170.00638679560026	True	True	True		0.2	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	59.1	59.1	0.0	1.0	0.4487989505128276	0.0	0.0	6.70634685265233e-08	-10.0	2.8175227920000907	8.736923083022702	2.7459703749918845	4.521784708020277	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	recovery	1.0508812756001849e-09	1.0511732474514466e-09	-10.0	1.0000012204078488	0.0002766148319285081	1.0000006102037382	3.081036993287432e-10	0.9999999998461346	0.0010050964259666086	1.0002791917478633	0.0012123451243962263	0.023639879769802495					0.3	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	stationary	near	58.800000000000004	60.0	59.1	59.1	0.0	1.0	0.4487989505128276	0.0	0.0	6.70634685265233e-08	-10.0	2.8175227920000907	8.736923083022702	2.7459703749918845	4.521784708020277	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	final	1.0508812756001849e-09	5.700525873985989e-13	-10.0	5.078173260159932e-07	0.0005419441233777781	0.0007126130268357387	0.9988390121030689	0.8149554319928375		0.00028236681102290496	-35.49186350951207	14.292602420166308	True	True	True		0.3	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	exact	58.800000000000004	60.0	58.800000000000004	58.800000000000004	0.0	0.5	0.4487989505128276	0.0	0.0	2.3056873545699055e-07	-10.0	2.8175227920000907	8.736923083022702	2.705442292004591	4.522555042000022	1	1	False	False	0.22222222222221788	0.22222222222221788	True	True	recovery	6.210902852196289e-09	9.668069232493439e-11	-10.0	0.0005716392341128155	0.01499464712162149	0.02390897810682873	0.95275368315332	0.9999999972214457	0.0042711879208369935	0.014880755824283633	-18.273750095173394	46.46994229888186					0.0	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	exact	58.800000000000004	60.0	58.800000000000004	58.800000000000004	0.0	0.5	0.4487989505128276	0.0	0.0	2.3056873545699055e-07	-10.0	2.8175227920000907	8.736923083022702	2.705442292004591	4.522555042000022	1	1	False	False	0.22222222222221788	0.22222222222221788	True	True	final	6.210902852196289e-09	6.917119228538956e-11	-10.0	0.00040413304714329625	0.010732926077993284	0.02010306064118835	0.9602121402030395	0.9996485998195693	1.5189830691866781	0.010401137858879386	-19.829191473549454	51.40754712222389	True	True	True		0.0	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	58.81250000000001	58.81250000000001	0.0	0.5	0.4487989505128276	0.0	0.0	5.656685478731868e-07	-10.0	2.8175227920000907	8.736923083022702	2.6405823749955744	4.497434374992736	1	1	False	False	0.22222222222221788	0.22222222222221788	True	True	recovery	3.738328027653926e-08	1.4894043173252495e-09	-9.999999999999998	0.022062478884603207	0.01777897714353326	0.14853443669601743	0.7249936304229357	0.9999999160788292	0.023473317004385017	0.03764598700181042	-14.24281312049132	21.621352630859807					0.0125	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	58.81250000000001	58.81250000000001	0.0	0.5	0.4487989505128276	0.0	0.0	5.656685478731868e-07	-10.0	2.8175227920000907	8.736923083022702	2.6405823749955744	4.497434374992736	1	1	False	False	0.22222222222221788	0.22222222222221788	True	True	final	3.738328027653926e-08	1.269931523537197e-09	-9.999999999999998	0.020698157785497294	0.013272417138453667	0.14386854341897432	0.7329620266119832	0.9999966786887118	0.14767045104178847	0.03044116783594286	-15.165386904370466	21.16217515299236	True	True	True		0.0125	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	58.825	58.825	0.0	0.5	0.4487989505128276	0.0	0.0	9.359457578420925e-08	-10.0	2.8175227920000907	8.736923083022702	2.717478790989844	4.576264333009021	1	1	False	False	0.22222222222221788	0.22222222222221788	True	True	recovery	1.0234186544196464e-09	2.3170542800727859e-10	-9.999999999999998	0.20265317313182504	0.02375019269178347	0.450170160197036	0.3023133526212804	0.9999994447838044	0.06037656462957079	0.21266950259626574	-6.722947846801738	16.2500501012708					0.025	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	58.825	58.825	0.0	0.5	0.4487989505128276	0.0	0.0	9.359457578420925e-08	-10.0	2.8175227920000907	8.736923083022702	2.717478790989844	4.576264333009021	1	1	False	False	0.22222222222221788	0.22222222222221788	True	True	final	1.0234186544196464e-09	2.233938681339118e-10	-9.999999999999998	0.1964698184109469	0.021812179058204418	0.4432491606432514	0.3099716871187756	0.999999785679987	0.037511867726205454	0.2017965314482467	-6.950863028455534	16.156188778986294	True	True	True		0.025	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	58.837500000000006	58.837500000000006	0.0	0.5	0.4487989505128276	0.0	0.0	1.0656824183026377e-07	-10.0	2.8175227920000907	8.736923083022702	3.0475272499897983	4.481020124978386	1	1	False	False	0.22222222222221788	0.22222222222221788	True	True	recovery	1.3268016278134465e-09	8.105288000584981e-10	-10.0	0.5917049630668773	0.019184248302453872	0.7692236105755447	0.05326034145246812	0.9999983102854331	0.10532767298950946	0.586813373191407	-2.3149999735593054	11.075911610605262					0.0375	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	58.837500000000006	58.837500000000006	0.0	0.5	0.4487989505128276	0.0	0.0	1.0656824183026377e-07	-10.0	2.8175227920000907	8.736923083022702	3.0475272499897983	4.481020124978386	1	1	False	False	0.22222222222221788	0.22222222222221788	True	True	final	1.3268016278134465e-09	7.940773265313481e-10	-10.0	0.5758149216726124	0.022674942889872034	0.7588246975900379	0.058167493003098716	0.9999987042392211	0.09223552309786123	0.5727283101104661	-2.4205134906602854	10.902471496854327	True	True	True		0.0375	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	58.85	58.85	0.0	0.5	0.4487989505128276	0.0	0.0	8.106224312002785e-08	-10.0	2.8175227920000907	8.736923083022702	3.2048398750193883	4.634999290981796	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	recovery	7.676989219743453e-10	7.369392501841873e-10	-10.0	0.9532149162697078	0.006717720197920023	0.9763272587968175	0.0005642568967620742	0.9999980241150422	0.11389900891113344	0.9569298199016145	-0.1911991169764079	4.060118824855271					0.05	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	58.85	58.85	0.0	0.5	0.4487989505128276	0.0	0.0	8.106224312002785e-08	-10.0	2.8175227920000907	8.736923083022702	3.2048398750193883	4.634999290981796	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	final	7.676989219743453e-10	6.139081744544897e-10	-10.0	0.780286991657474	0.019386105284820262	0.8833385487215386	0.013612823501161227	0.9999983419229418	0.10433774863094275	0.7957416132533259	-0.9922792994477992	5.34199523053902	True	True	True		0.05	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	58.87500000000001	58.87500000000001	0.0	0.5	0.4487989505128276	0.0	0.0	3.609468131375391e-08	-10.0	2.8175227920000907	8.736923083022702	2.853038375003962	4.559258332999889	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	recovery	1.522067613060978e-10	1.6813674995031374e-10	-10.0	1.0686768249756189	0.03598336559356329	1.0337682646394302	0.0011403248559699946	0.9999999858966405	0.009622638387010732	1.1680899913203406	0.6747630273212525	8.123522868096359					0.075	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	58.87500000000001	58.87500000000001	0.0	0.5	0.4487989505128276	0.0	0.0	3.609468131375391e-08	-10.0	2.8175227920000907	8.736923083022702	2.853038375003962	4.559258332999889	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	final	1.522067613060978e-10	6.621794874103033e-12	-10.0	0.00039126628746717455	0.04311399469621652	0.019780452155276292	0.9608325681551514	0.9999442333719297		0.04347293849343681	-13.617810032792983	53.67661126573245	True	True	True		0.075	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	58.900000000000006	58.900000000000006	0.0	0.5	0.4487989505128276	0.0	0.0	1.8858313006565332e-08	-10.0	2.8175227920000907	8.736923083022702	2.948396416992182	4.5791133340098895	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	recovery	4.154868543731196e-11	4.159971137850648e-11	-10.000000000000002	0.9989986775774448	0.0022294224371929958	0.9994992133951106	2.23991698762578e-06	0.9999990049368037	0.08082809257975815	1.0115084604674411	0.04969519651517034	1.650326346916139					0.1	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	58.900000000000006	58.900000000000006	0.0	0.5	0.4487989505128276	0.0	0.0	1.8858313006565332e-08	-10.0	2.8175227920000907	8.736923083022702	2.948396416992182	4.5791133340098895	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	final	4.154868543731196e-11	2.2979900013000515e-13	-10.000000000000002	2.8962701930434887e-05	0.005501874139507608	0.005381700654108782	0.9894722846007632	0.9807938772205186		0.0050502945078294776	-22.966832952683063	63.48637662152782	True	True	True		0.1	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	58.95	58.95	0.0	0.5	0.4487989505128276	0.0	0.0	8.846088685307139e-08	-10.0	2.8175227920000907	8.736923083022702	2.963622541021323	4.560108707984909	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	recovery	9.142251656200153e-10	9.14871008138696e-10	-9.999999999999998	0.9992834760961086	0.001422960942527233	0.9996416738492391	4.474933927516031e-07	0.9999998403949282	0.0323712370267501	0.9939180068093282	-0.026494412153735603	1.0352197255353603					0.15	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	58.95	58.95	0.0	0.5	0.4487989505128276	0.0	0.0	8.846088685307139e-08	-10.0	2.8175227920000907	8.736923083022702	2.963622541021323	4.560108707984909	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	final	9.142251656200153e-10	2.7080391814658505e-12	-9.999999999999998	6.676103879299535e-06	0.0029554379171554354	0.0025838157595501144	0.9949492052748683	0.9786825570511039		0.0028036091523319464	-25.522825309396087	130.1799331912333	True	True	True		0.15	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	59.00000000000001	59.00000000000001	0.0	0.5	0.4487989505128276	0.0	0.0	6.35344443538737e-08	-10.0	2.8175227920000907	8.736923083022702	2.9313502500008326	4.619507249997696	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	recovery	4.715963015675806e-10	4.756848568474687e-10	-10.000000000000002	0.999162678241539	0.009506930205988468	0.9995812514455936	1.934825799819787e-07	0.9999999909300877	0.0077168278052805175	1.0087573471769729	0.03786710879367755	1.3987792253243865					0.2	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	59.00000000000001	59.00000000000001	0.0	0.5	0.4487989505128276	0.0	0.0	6.35344443538737e-08	-10.0	2.8175227920000907	8.736923083022702	2.9313502500008326	4.619507249997696	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	final	4.715963015675806e-10	4.796817242371371e-12	-10.000000000000002	6.777734934572125e-07	0.010170770192546155	0.0008232700003384142	0.9983605294307566	0.9961181277483231		0.00975877622083625	-20.10604640720716	95.10374121341036	True	True	True		0.2	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	59.1	59.1	0.0	0.5	0.4487989505128276	0.0	0.0	9.44181459020524e-08	-10.0	2.8175227920000907	8.736923083022702	2.6269876250007655	4.597630292002577	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	recovery	1.0415120392449924e-09	1.0416711367757806e-09	-10.0	0.9996106926725558	0.0005420636324752167	0.9998053273875649	3.803234595889906e-08	0.9999999999325268	0.0006655857844550354	1.0001279122968	0.0005554805210412023	0.548555002962485					0.3	58.800000000000004
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb59	58.400000000000006	60.400000000000006	intermittent	near	58.800000000000004	60.0	59.1	59.1	0.0	0.5	0.4487989505128276	0.0	0.0	9.44181459020524e-08	-10.0	2.8175227920000907	8.736923083022702	2.6269876250007655	4.597630292002577	1	1	False	True	0.22222222222221788	0.22222222222221788	True	True	final	1.0415120392449924e-09	1.1940619012586342e-12	-10.0	1.1600740479616379e-06	0.0011453095357745302	0.0010770673367815208	0.9978478823225985	0.9996021965924117		0.0007864979553919457	-31.043024020466063	25.866655254485035	True	True	True		0.3	58.800000000000004
