recording	participant	candidate	residual_stage	spatial_rank	residual_protocol	channel_name	band	band_low_hz	band_high_hz	kind	position	authorized_line_hz	neighbouring_line_hz	centre_frequency_hz	injection_start_frequency_hz	injection_drift_hz	injection_occupancy	injection_phase_rad	phase_modulation_hz	phase_deviation_rad	injection_amplitude_v	requested_component_to_background_db	background_recovery_runtime_s	background_residual_runtime_s	injected_recovery_runtime_s	injected_residual_runtime_s	background_residual_round_count	injected_residual_round_count	filter_geometry_changed	injected_frequency_fir_unavailable	background_band_retained_share	injected_band_retained_share	background_terminal_residual_detector_null	background_targeted_local_background_excess_null	stage	injected_energy_v2	difference_energy_v2	measured_component_to_background_db	remaining_fraction	collateral_fraction	amplitude_ratio	component_error_fraction	component_correlation	subspace_phase_error_degrees	band_power_ratio	band_power_change_db	band_phase_error_degrees	terminal_residual_detector_null	targeted_local_background_excess_null	artifact_gate_passed	preservation_gate_passed	offset_hz	tooth_hz
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	exact	55.2	56.35000000000001	55.2	55.2	0.0	1.0	0.4487989505128276	0.0	0.0	8.360241975746126e-08	-10.0	7.535043625015533	17.85437474999344	7.92370420799125	6.205319291999331	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	1.6331282315051479e-09	1.8045228966602593e-11	-9.999999999999998	1.507473359951229e-05	0.0110344121459283	0.003882619425016092	1.0011597487609105	-0.14741002168994646		0.005472590235782892	-22.61807068758753	140.1400106335987					0.0	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	exact	55.2	56.35000000000001	55.2	55.2	0.0	1.0	0.4487989505128276	0.0	0.0	8.360241975746126e-08	-10.0	7.535043625015533	17.85437474999344	7.92370420799125	6.205319291999331	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	1.6331282315051479e-09	1.8001847953849936e-11	-9.999999999999998	1.486033891056119e-05	0.01100806340129005	0.003854911012015866	1.0011588782510956	-0.1483844774391961		0.005472926975499196	-22.61780346549496	140.13898744939263	False	False	False		0.0	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.225	55.225	0.0	1.0	0.4487989505128276	0.0	0.0	4.0263175508608736e-08	-10.0	7.535043625015533	17.85437474999344	8.018520499987062	5.6797300839971285	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	3.7879015353298997e-10	2.3170584114451902e-11	-9.999999999999998	0.04130412424065294	0.01986585047579432	0.20323416110647574	0.634841267158279	0.9999865545965603	0.2971155594288137	0.05789002468794747	-12.373962652226753	12.37922178018507					0.025	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.225	55.225	0.0	1.0	0.4487989505128276	0.0	0.0	4.0263175508608736e-08	-10.0	7.535043625015533	17.85437474999344	8.018520499987062	5.6797300839971285	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	3.7879015353298997e-10	2.3164460793777185e-11	-9.999999999999998	0.04131121582566997	0.019842593421273258	0.20325160719086569	0.6348133474492342	0.9999868487994522	0.293846935742231	0.05789487281735147	-12.373598957842717	12.379210537882262	False	False	False		0.025	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.25	55.25	0.0	1.0	0.4487989505128276	0.0	0.0	6.354713444931075e-08	-10.0	7.535043625015533	17.85437474999344	8.072978374984814	5.819767958979355	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	9.43571072441408e-10	2.478289793492726e-10	-9.999999999999998	0.24599275833323658	0.016657281062350877	0.49597657034706444	0.2540627109762986	0.9999767193265048	0.3909638880293177	0.272389685729025	-5.648093413839844	7.720178749275244					0.05	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.25	55.25	0.0	1.0	0.4487989505128276	0.0	0.0	6.354713444931075e-08	-10.0	7.535043625015533	17.85437474999344	8.072978374984814	5.819767958979355	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	9.43571072441408e-10	2.4783226086771567e-10	-9.999999999999998	0.24601100716748578	0.0166425099930936	0.4959949668771708	0.25404404167441935	0.9999768462758605	0.3898964650319573	0.27240253589343966	-5.6478885373648735	7.719931285395364	False	False	False		0.05	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.275000000000006	55.275000000000006	0.0	1.0	0.4487989505128276	0.0	0.0	4.795714931532165e-08	-10.0	7.535043625015533	17.85437474999344	7.80507437500637	5.446144833025755	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	5.373898219437665e-10	3.3848970542652774e-10	-9.999999999999998	0.6240146673573777	0.005862735609040394	0.7899459901520974	0.044124084834427056	0.9999991152678399	0.07621562458309658	0.639605237548324	-1.940879885952485	2.9879639658161348					0.075	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.275000000000006	55.275000000000006	0.0	1.0	0.4487989505128276	0.0	0.0	4.795714931532165e-08	-10.0	7.535043625015533	17.85437474999344	7.80507437500637	5.446144833025755	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	5.373898219437665e-10	3.38449370343869e-10	-9.999999999999998	0.623941405715251	0.005860939851469539	0.7898996174927869	0.0441436084456275	0.9999990899375576	0.07729896922706857	0.6395361938834341	-1.941348720468581	2.9880919950102194	False	False	False		0.075	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.300000000000004	55.300000000000004	0.0	1.0	0.4487989505128276	0.0	0.0	5.961783385506418e-08	-10.0	7.535043625015533	17.85437474999344	10.435166916984599	6.525041291984962	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	8.304914098418519e-10	8.084385524750409e-10	-10.0	0.9730452895586806	0.00040072432480131674	0.9864305802025202	0.00018414199824184435	0.9999999934893535	0.006538079156629936	0.9783858568679956	-0.09489833903681467	0.2685430396533013					0.1	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.300000000000004	55.300000000000004	0.0	1.0	0.4487989505128276	0.0	0.0	5.961783385506418e-08	-10.0	7.535043625015533	17.85437474999344	10.435166916984599	6.525041291984962	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	8.304914098418519e-10	8.085334546073833e-10	-10.0	0.9731540179050583	0.0004062682409472226	0.9864856906742532	0.00018264633739308302	0.9999999950425834	0.005705133688133494	0.9785095825264325	-0.09434916947242333	0.2685441547668727	False	False	False		0.1	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.35	55.35	0.0	1.0	0.4487989505128276	0.0	0.0	6.679074370864895e-08	-10.0	7.535043625015533	17.85437474999344	7.582029165991116	5.59371962500154	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	1.0423544008684706e-09	1.1317345595043383e-09	-9.999999999999998	1.0784814712278257	0.007266867879668876	1.0384996250494392	0.001482243122260113	0.9999999894110153	0.008338066552290881	1.11315386485901	0.46555198513286994	3.9545809916999985					0.15	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.35	55.35	0.0	1.0	0.4487989505128276	0.0	0.0	6.679074370864895e-08	-10.0	7.535043625015533	17.85437474999344	7.582029165991116	5.59371962500154	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	1.0423544008684706e-09	1.1316056387513434e-09	-9.999999999999998	1.0783772279796329	0.007247428863033191	1.038449434483756	0.0014783797120937324	0.9999999900332303	0.008089383369014458	1.1130514808802852	0.4651525179668068	3.95486735691109	False	False	False		0.15	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.400000000000006	55.400000000000006	0.0	1.0	0.4487989505128276	0.0	0.0	5.747118883960322e-08	-10.0	7.535043625015533	17.85437474999344	7.379144542006543	5.698645500000566	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	7.717618275060891e-10	7.721485300503084e-10	-10.000000000000002	0.9996832528793885	0.0008178117370627452	0.9998416138966154	4.8822552351437605e-08	0.9999999881299227	0.008828055675764326	1.0040978966101641	0.01776057315906063	0.10560871336088502					0.2	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.400000000000006	55.400000000000006	0.0	1.0	0.4487989505128276	0.0	0.0	5.747118883960322e-08	-10.0	7.535043625015533	17.85437474999344	7.379144542006543	5.698645500000566	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	7.717618275060891e-10	7.721145820808881e-10	-10.000000000000002	0.9996342385814552	0.0008228384107743952	0.9998171025649917	6.13703671532635e-08	0.9999999860379988	0.00957441231943099	1.004065124334184	0.017618823525486237	0.10561302564191553	False	False	False		0.2	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.5	55.5	0.0	1.0	0.4487989505128276	0.0	0.0	5.5816717571728315e-08	-10.0	7.535043625015533	17.85437474999344	7.540761084004771	5.671110666997265	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	7.279669974777172e-10	7.323851526667487e-10	-10.0	0.9999827423392057	0.006086427285698635	0.9999913711323741	5.702014130248132e-09	0.9999999971861971	0.004298186733976873	0.9994445625642847	-0.002412904304477318	0.1568107675807686					0.3	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.5	55.5	0.0	1.0	0.4487989505128276	0.0	0.0	5.5816717571728315e-08	-10.0	7.535043625015533	17.85437474999344	7.540761084004771	5.671110666997265	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	7.279669974777172e-10	7.323559519709923e-10	-10.0	0.9999337317625647	0.006095325198155504	0.9999668653323293	8.451030428049146e-09	0.999999996323316	0.00491322451308306	0.9994178185153547	-0.0025291183368657474	0.15681816824369904	False	False	False		0.3	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.650000000000006	55.650000000000006	0.0	1.0	0.4487989505128276	0.0	0.0	4.824147159502072e-08	-10.0	7.535043625015533	17.85437474999344	7.105645042000106	5.595011166995391	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	5.437815305325005e-10	5.439895880569652e-10	-10.0	1.0000737199322804	0.00030889240880229406	1.0000368592868367	1.561672396962589e-09	0.9999999998984709	0.000816457620796948	1.0005045009382936	0.0021904672362194418	0.5281948456097292					0.45	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.650000000000006	55.650000000000006	0.0	1.0	0.4487989505128276	0.0	0.0	4.824147159502072e-08	-10.0	7.535043625015533	17.85437474999344	7.105645042000106	5.595011166995391	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	5.437815305325005e-10	5.440181910708556e-10	-10.0	1.000119323003862	0.0003158895310389323	1.0000596597222897	3.860791463003786e-09	0.9999999998492547	0.0009948575533578836	1.000577340400082	0.0025066339784283304	0.5281796902698614	False	False	False		0.45	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.800000000000004	55.800000000000004	0.0	1.0	0.4487989505128276	0.0	0.0	4.4320614105446205e-08	-10.0	7.535043625015533	17.85437474999344	7.360209250007756	5.434802582982229	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	4.589814522698218e-10	4.590994989189828e-10	-9.999999999999998	0.9999204330329335	0.00033675960216059987	0.9999602157250725	1.6748856816771298e-09	0.9999999999539496	0.0005498645111533276	1.0002736599062314	0.0011883272805936276	0.040361795207592845					0.6	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	stationary	near	55.2	56.35000000000001	55.800000000000004	55.800000000000004	0.0	1.0	0.4487989505128276	0.0	0.0	4.4320614105446205e-08	-10.0	7.535043625015533	17.85437474999344	7.360209250007756	5.434802582982229	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	4.589814522698218e-10	4.591649679703948e-10	-9.999999999999998	1.0000476023606562	0.0003522301372871533	1.0000238008970868	7.705113732516748e-10	0.9999999998979879	0.0008183976768426637	1.0004458770259719	0.001935987745707729	0.04036888497717324	False	False	False		0.6	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	exact	55.2	56.35000000000001	55.2	55.2	0.0	0.5	0.4487989505128276	0.0	0.0	2.0495497736923166e-07	-10.0	7.535043625015533	17.85437474999344	8.09008070800337	5.73898745898623	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	4.9075943647208575e-09	3.167863965682541e-11	-9.999999999999998	4.145548614304314e-05	0.006413568564856998	0.006438593491054016	1.0129103060059297	-0.9993526177469533	177.93822769789384	0.005540071282788433	-22.564846472711174	143.57122885526445					0.0	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	exact	55.2	56.35000000000001	55.2	55.2	0.0	0.5	0.4487989505128276	0.0	0.0	2.0495497736923166e-07	-10.0	7.535043625015533	17.85437474999344	8.09008070800337	5.73898745898623	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	4.9075943647208575e-09	3.1385771689032186e-11	-9.999999999999998	4.220432965456008e-05	0.0063531432391368955	0.00649648594661453	1.0130269574385642	-0.9993674438467931	177.96197590586783	0.005540826403887598	-22.564254562314897	143.56889504027487	False	False	False		0.0	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.225	55.225	0.0	0.5	0.4487989505128276	0.0	0.0	5.3546865971970747e-08	-10.0	7.535043625015533	17.85437474999344	8.288330666982802	5.954154875013046	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	3.34980916984244e-10	1.5374756154176824e-11	-9.999999999999998	0.03580592222301661	0.010091486777448937	0.18922452859768632	0.6573568905121459	0.9999999326606804	0.02102672665308742	0.049532674473061374	-13.051082220370338	17.322918108283858					0.025	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.225	55.225	0.0	0.5	0.4487989505128276	0.0	0.0	5.3546865971970747e-08	-10.0	7.535043625015533	17.85437474999344	8.288330666982802	5.954154875013046	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	3.34980916984244e-10	1.5351539196185354e-11	-9.999999999999998	0.03578473810879553	0.01004336259136276	0.18916854418426846	0.6574476761570655	0.9999999301765341	0.021411052129889162	0.049537282916160746	-13.050678178325219	17.323301535027536	False	False	False		0.025	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.25	55.25	0.0	0.5	0.4487989505128276	0.0	0.0	7.959189801751412e-08	-10.0	7.535043625015533	17.85437474999344	8.12398075000965	5.88223374998779	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	7.401083593474229e-10	1.8132964551217788e-10	-10.0	0.23301877860265066	0.011985406557563805	0.4827201866533558	0.26757842937470777	0.9999999750592895	0.012796681153525523	0.25813780233982553	-5.88148391638107	10.112004709539683					0.05	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.25	55.25	0.0	0.5	0.4487989505128276	0.0	0.0	7.959189801751412e-08	-10.0	7.535043625015533	17.85437474999344	8.12398075000965	5.88223374998779	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	7.401083593474229e-10	1.8128762073007478e-10	-10.0	0.23296899232026633	0.01197841090853718	0.4826686154291227	0.26763178554769196	0.9999999750494747	0.012799198840295196	0.25814950831027905	-5.881286978038047	10.111909916051244	False	False	False		0.05	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.275000000000006	55.275000000000006	0.0	0.5	0.4487989505128276	0.0	0.0	7.42845413946046e-08	-10.0	7.535043625015533	17.85437474999344	8.090807125001447	5.821892374980962	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	6.44687664324753e-10	3.971177913561136e-10	-9.999999999999998	0.6089231071057336	0.0070616764282645655	0.7803352530199655	0.04825263733245118	0.9999999767621363	0.012351961252846315	0.6273673100387027	-2.02478114646369	4.957657401102641					0.075	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.275000000000006	55.275000000000006	0.0	0.5	0.4487989505128276	0.0	0.0	7.42845413946046e-08	-10.0	7.535043625015533	17.85437474999344	8.090807125001447	5.821892374980962	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	6.44687664324753e-10	3.9704374016618764e-10	-9.999999999999998	0.6087740351900711	0.007095884675778267	0.7802397293076475	0.048294611986544764	0.9999999773071226	0.0122062595792711	0.6273168808767627	-2.025130255935666	4.958281546552871	False	False	False		0.075	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.300000000000004	55.300000000000004	0.0	0.5	0.4487989505128276	0.0	0.0	8.53861886928576e-08	-10.0	7.535043625015533	17.85437474999344	7.56750929201371	5.68150458400487	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	8.517851169750302e-10	8.218386112580806e-10	-9.999999999999998	0.960828242363646	0.0040144097088227705	0.9802184666510042	0.00039131561192925086	0.9999999966587593	0.004683753481867122	0.9696315848810192	-0.13393246193337682	2.830529692764626					0.1	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.300000000000004	55.300000000000004	0.0	0.5	0.4487989505128276	0.0	0.0	8.53861886928576e-08	-10.0	7.535043625015533	17.85437474999344	7.56750929201371	5.68150458400487	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	8.517851169750302e-10	8.218654780313131e-10	-9.999999999999998	0.960796672773415	0.004077521025605418	0.9802023631747757	0.0003919529674502224	0.9999999966621244	0.004681394108807451	0.9697297417097973	-0.13349284329654657	2.8312385881115265	False	False	False		0.1	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.35	55.35	0.0	0.5	0.4487989505128276	0.0	0.0	7.403972494970349e-08	-10.0	7.535043625015533	17.85437474999344	7.693944375001593	5.685162041976582	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	6.404386200171075e-10	6.956067892063994e-10	-9.999999999999998	1.0785256823765035	0.007615545627330063	1.03852091089997	0.0014838635809974999	0.999999998553503	0.0030817115865939453	1.110029474513038	0.4533451072217168	4.432914222930772					0.15	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.35	55.35	0.0	0.5	0.4487989505128276	0.0	0.0	7.403972494970349e-08	-10.0	7.535043625015533	17.85437474999344	7.693944375001593	5.685162041976582	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	6.404386200171075e-10	6.954968892203824e-10	-9.999999999999998	1.0783006789961902	0.007668947885175494	1.0384125764820986	0.001475529018291288	0.9999999985620847	0.003072556600214442	1.1099496792768244	0.45303290040909466	4.43340937963288	False	False	False		0.15	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.400000000000006	55.400000000000006	0.0	0.5	0.4487989505128276	0.0	0.0	8.030404460652128e-08	-10.0	7.535043625015533	17.85437474999344	7.776070041989442	5.7024511659983546	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	7.533954860127129e-10	7.537803690561096e-10	-10.0	0.9980690140580782	0.002441850488534265	0.9990340404901518	1.040034420606069e-06	0.999999946469969	0.018747021356688463	1.004785667942076	0.020734317493491604	2.5862355115420583					0.2	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.400000000000006	55.400000000000006	0.0	0.5	0.4487989505128276	0.0	0.0	8.030404460652128e-08	-10.0	7.535043625015533	17.85437474999344	7.776070041989442	5.7024511659983546	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	7.533954860127129e-10	7.53711230218429e-10	-10.0	0.9979049081888676	0.002514186710909413	0.9989519048427045	1.205395389574823e-06	0.9999999464979593	0.018742119426980217	1.0047718849187879	0.02067474327577879	2.58716136637243	False	False	False		0.2	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.5	55.5	0.0	0.5	0.4487989505128276	0.0	0.0	8.605428584512403e-08	-10.0	7.535043625015533	17.85437474999344	8.027366207999876	5.852189959026873	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	8.651718988561122e-10	8.705494988403815e-10	-10.0	0.9993769900614896	0.0068386533169007635	0.9996884464979525	9.861564161336391e-08	0.9999999992247299	0.0022561566165947332	1.0001245304972102	0.0005407954056089292	1.7128088302023572					0.3	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.5	55.5	0.0	0.5	0.4487989505128276	0.0	0.0	8.605428584512403e-08	-10.0	7.535043625015533	17.85437474999344	8.027366207999876	5.852189959026873	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	8.651718988561122e-10	8.704538635202755e-10	-10.0	0.9991848986018933	0.0069202056798413555	0.9995923662182966	1.6772407058339875e-07	0.9999999992202966	0.002262597936902118	1.0001007821530163	0.0004376692750377804	1.7139349217299655	False	False	False		0.3	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.650000000000006	55.650000000000006	0.0	0.5	0.4487989505128276	0.0	0.0	5.7904715290165397e-08	-10.0	7.535043625015533	17.85437474999344	7.168835707998369	5.680266374984058	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	3.9172299018715907e-10	3.918287071939708e-10	-10.0	0.9997588777751877	0.0005109991773194893	0.9998794316192267	2.2239534480587578e-08	0.9999999961481356	0.005028888994374004	1.0004582971931035	0.001989903471599683	0.812395079567408					0.45	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.650000000000006	55.650000000000006	0.0	0.5	0.4487989505128276	0.0	0.0	5.7904715290165397e-08	-10.0	7.535043625015533	17.85437474999344	7.168835707998369	5.680266374984058	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	3.9172299018715907e-10	3.9180807760047296e-10	-10.0	0.9996143586071929	0.0006028546160388993	0.9998071607101006	4.480860826631566e-08	0.9999999961884568	0.005002498654542756	1.0005113812631128	0.0022203329372293816	0.8158535146355425	False	False	False		0.45	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.800000000000004	55.800000000000004	0.0	0.5	0.4487989505128276	0.0	0.0	6.773319845005417e-08	-10.0	7.535043625015533	17.85437474999344	7.2492019580095075	5.571919957990758	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	recovery	5.35983695567149e-10	5.360040959573122e-10	-9.999999999999998	0.9995013875005093	0.0005366740866731202	0.9997506626657016	6.217765931560368e-08	0.9999999999957223	0.00016758424229277054	1.0001907539965917	0.0008283550776985627	0.6990386636452423					0.6	55.2
sub-0003_task-thermalactive_run-1_eeg	sub-0003	multitaper	lines		frozen	Cz	comb55	54.775000000000006	56.775000000000006	intermittent	near	55.2	56.35000000000001	55.800000000000004	55.800000000000004	0.0	0.5	0.4487989505128276	0.0	0.0	6.773319845005417e-08	-10.0	7.535043625015533	17.85437474999344	7.2492019580095075	5.571919957990758	3	3	False	False	0.9847222222222207	0.9847222222222207	True	False	final	5.35983695567149e-10	5.360074925219131e-10	-9.999999999999998	0.9993908158851259	0.0006535827690762598	0.9996953615402674	9.280983939172061e-08	0.9999999999973752	0.0001312779878103837	1.0003256648669265	0.0014141142953836888	0.70386164539429	False	False	False		0.6	55.2
sub-0013_task-thermalactive_run-3_eeg	sub-0013	multitaper	lines		frozen	Cz	comb80	80.025	82.025	stationary	exact	80.4	81.65	80.4	80.4	0.0	1.0	0.4487989505128276	0.0	0.0	1.8134841408059112e-07	-10.0	5.922522333014058	13.28396599998814	5.704619833006291	5.40110516702407	2	2	False	False	0.5208333333333357	0.5208333333333357	True	False	recovery	8.34608858724712e-09	1.2152764886189521e-11	-9.999999999999998	0.00018412400961945053	0.0012719790210575755	0.013569230251545241	1.02728371759389	-0.9985678289004082	176.9331812811161	0.0008831418965958899	-30.539695116459676	174.17931611265396					0.0	80.4
